n_ann,minority,delta,rep,simulation,method,stat,pvalue,detected
80,0.5,2.5,7,bidirectional,GMM clustering (Checco/Mignemi),0.005880426011297449,0.2885572139303483,0
80,0.5,2.5,8,unidirectional,apunim,0.1296019916870765,7.335512246269978e-34,1
80,0.5,2.5,8,unidirectional,Krippendorff delta-alpha,0.03787214322240673,0.004975124378109453,1
80,0.5,2.5,8,unidirectional,aposteriori unimodality (2024),0.027777777777777776,0.009900990099009901,1
80,0.5,2.5,8,unidirectional,chi-squared (Akhtar et al. 2019),1340.8363537404985,4.656700556590139e-289,1
80,0.5,2.5,8,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,8,bidirectional,apunim,0.10869429329463813,9.58068182625305e-28,1
80,0.5,2.5,8,bidirectional,Krippendorff delta-alpha,0.09305566063943954,0.004975124378109453,1
80,0.5,2.5,8,bidirectional,aposteriori unimodality (2024),0.03296703296703297,0.009900990099009901,1
80,0.5,2.5,8,bidirectional,chi-squared (Akhtar et al. 2019),3.893697771238546,0.42058340983372944,0
80,0.5,2.5,8,bidirectional,GMM clustering (Checco/Mignemi),0.07907125700560448,0.004975124378109453,1
80,0.5,2.5,9,unidirectional,apunim,0.12090003772668859,2.5405277047899713e-27,1
80,0.5,2.5,9,unidirectional,Krippendorff delta-alpha,0.04385078923024022,0.004975124378109453,1
80,0.5,2.5,9,unidirectional,aposteriori unimodality (2024),0.03804347826086957,0.009900990099009901,1
80,0.5,2.5,9,unidirectional,chi-squared (Akhtar et al. 2019),1221.7264372105344,3.1054840926489034e-263,1
80,0.5,2.5,9,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,9,bidirectional,apunim,0.13194115989890254,3.777731524478369e-33,1
80,0.5,2.5,9,bidirectional,Krippendorff delta-alpha,0.118161631979118,0.004975124378109453,1
80,0.5,2.5,9,bidirectional,aposteriori unimodality (2024),0.032432432432432434,0.009900990099009901,1
80,0.5,2.5,9,bidirectional,chi-squared (Akhtar et al. 2019),39.36630905674556,5.8523646523224264e-08,1
80,0.5,2.5,9,bidirectional,GMM clustering (Checco/Mignemi),0.26704877482568984,0.004975124378109453,1
80,0.5,2.5,10,unidirectional,apunim,0.1373042484866331,5.380582517876312e-38,1
80,0.5,2.5,10,unidirectional,Krippendorff delta-alpha,0.03356084117494795,0.004975124378109453,1
80,0.5,2.5,10,unidirectional,aposteriori unimodality (2024),0.043243243243243246,0.009900990099009901,1
80,0.5,2.5,10,unidirectional,chi-squared (Akhtar et al. 2019),1669.0515638088027,0.0,1
80,0.5,2.5,10,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,10,bidirectional,apunim,0.14103243526656276,1.8692486674079375e-36,1
80,0.5,2.5,10,bidirectional,Krippendorff delta-alpha,0.12028143838669869,0.004975124378109453,1
80,0.5,2.5,10,bidirectional,aposteriori unimodality (2024),0.049723756906077346,0.009900990099009901,1
80,0.5,2.5,10,bidirectional,chi-squared (Akhtar et al. 2019),3.4696464311296427,0.4825086554540766,0
80,0.5,2.5,10,bidirectional,GMM clustering (Checco/Mignemi),0.0393848912512708,0.07462686567164178,0
80,0.5,2.5,11,unidirectional,apunim,0.1572619638945767,9.046753098179736e-37,1
80,0.5,2.5,11,unidirectional,Krippendorff delta-alpha,0.03178913627499974,0.004975124378109453,1
80,0.5,2.5,11,unidirectional,aposteriori unimodality (2024),0.060109289617486336,0.009900990099009901,1
80,0.5,2.5,11,unidirectional,chi-squared (Akhtar et al. 2019),1391.904063748157,3.936187485972985e-300,1
80,0.5,2.5,11,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,11,bidirectional,apunim,0.14671336750438974,9.168207396161921e-33,1
80,0.5,2.5,11,bidirectional,Krippendorff delta-alpha,0.11874689572741648,0.004975124378109453,1
80,0.5,2.5,11,bidirectional,aposteriori unimodality (2024),0.03278688524590164,0.009900990099009901,1
80,0.5,2.5,11,bidirectional,chi-squared (Akhtar et al. 2019),6.218180975508431,0.18343612288622418,0
80,0.5,2.5,11,bidirectional,GMM clustering (Checco/Mignemi),-0.01200960768614892,1.0,0
80,0.5,2.5,12,unidirectional,apunim,0.17303652055653895,8.850696171696519e-42,1
80,0.5,2.5,12,unidirectional,Krippendorff delta-alpha,0.04471034534243129,0.004975124378109453,1
80,0.5,2.5,12,unidirectional,aposteriori unimodality (2024),0.06914893617021277,0.009900990099009901,1
80,0.5,2.5,12,unidirectional,chi-squared (Akhtar et al. 2019),1963.705188086534,0.0,1
80,0.5,2.5,12,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,12,bidirectional,apunim,0.14375051608917008,2.3714061869183047e-37,1
80,0.5,2.5,12,bidirectional,Krippendorff delta-alpha,0.1374946473867355,0.004975124378109453,1
80,0.5,2.5,12,bidirectional,aposteriori unimodality (2024),0.03260869565217391,0.009900990099009901,1
80,0.5,2.5,12,bidirectional,chi-squared (Akhtar et al. 2019),7.822532240979411,0.09829969581940574,0
80,0.5,2.5,12,bidirectional,GMM clustering (Checco/Mignemi),0.0035673334182698435,0.3482587064676617,0
80,0.5,2.5,13,unidirectional,apunim,0.13031407024104175,2.5791791094492134e-33,1
80,0.5,2.5,13,unidirectional,Krippendorff delta-alpha,0.03383866325340157,0.004975124378109453,1
80,0.5,2.5,13,unidirectional,aposteriori unimodality (2024),0.043010752688172046,0.009900990099009901,1
80,0.5,2.5,13,unidirectional,chi-squared (Akhtar et al. 2019),1676.638018151079,0.0,1
80,0.5,2.5,13,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,13,bidirectional,apunim,0.13584299799457691,5.870520502394591e-35,1
80,0.5,2.5,13,bidirectional,Krippendorff delta-alpha,0.1113741687332579,0.004975124378109453,1
80,0.5,2.5,13,bidirectional,aposteriori unimodality (2024),0.03278688524590164,0.009900990099009901,1
80,0.5,2.5,13,bidirectional,chi-squared (Akhtar et al. 2019),4.97396137090313,0.28997967148410597,0
80,0.5,2.5,13,bidirectional,GMM clustering (Checco/Mignemi),0.01025345252971899,0.2885572139303483,0
80,0.5,2.5,14,unidirectional,apunim,0.11532411857356901,8.84990537078706e-30,1
80,0.5,2.5,14,unidirectional,Krippendorff delta-alpha,0.03212440411319506,0.004975124378109453,1
80,0.5,2.5,14,unidirectional,aposteriori unimodality (2024),0.011111111111111112,0.039603960396039604,1
80,0.5,2.5,14,unidirectional,chi-squared (Akhtar et al. 2019),1280.3417638222406,6.085444444150481e-276,1
80,0.5,2.5,14,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,14,bidirectional,apunim,0.15403092463670853,2.036277175487013e-42,1
80,0.5,2.5,14,bidirectional,Krippendorff delta-alpha,0.13796444493484,0.004975124378109453,1
80,0.5,2.5,14,bidirectional,aposteriori unimodality (2024),0.049723756906077346,0.009900990099009901,1
80,0.5,2.5,14,bidirectional,chi-squared (Akhtar et al. 2019),3.852096587888903,0.42639229065332973,0
80,0.5,2.5,14,bidirectional,GMM clustering (Checco/Mignemi),0.01996400719856029,0.13930348258706468,0
80,0.5,2.5,15,unidirectional,apunim,0.12143846494129311,2.1169200109186302e-29,1
80,0.5,2.5,15,unidirectional,Krippendorff delta-alpha,0.03525980647275351,0.004975124378109453,1
80,0.5,2.5,15,unidirectional,aposteriori unimodality (2024),0.04395604395604396,0.009900990099009901,1
80,0.5,2.5,15,unidirectional,chi-squared (Akhtar et al. 2019),1527.6151992065493,0.0,1
80,0.5,2.5,15,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,15,bidirectional,apunim,0.14061154627438338,8.841101771988597e-39,1
80,0.5,2.5,15,bidirectional,Krippendorff delta-alpha,0.12281457946375252,0.004975124378109453,1
80,0.5,2.5,15,bidirectional,aposteriori unimodality (2024),0.03804347826086957,0.009900990099009901,1
80,0.5,2.5,15,bidirectional,chi-squared (Akhtar et al. 2019),27.987273200934396,1.2547228969489536e-05,1
80,0.5,2.5,15,bidirectional,GMM clustering (Checco/Mignemi),0.24040896125124195,0.004975124378109453,1
80,0.5,2.5,16,unidirectional,apunim,0.13258498031284316,5.364385414204008e-33,1
80,0.5,2.5,16,unidirectional,Krippendorff delta-alpha,0.03208515381148658,0.004975124378109453,1
80,0.5,2.5,16,unidirectional,aposteriori unimodality (2024),0.07262569832402235,0.009900990099009901,1
80,0.5,2.5,16,unidirectional,chi-squared (Akhtar et al. 2019),1592.3617335776066,0.0,1
80,0.5,2.5,16,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,16,bidirectional,apunim,0.1253678760590136,8.647134013189049e-35,1
80,0.5,2.5,16,bidirectional,Krippendorff delta-alpha,0.11881562304635362,0.004975124378109453,1
80,0.5,2.5,16,bidirectional,aposteriori unimodality (2024),0.02717391304347826,0.009900990099009901,1
80,0.5,2.5,16,bidirectional,chi-squared (Akhtar et al. 2019),6.383111118833609,0.1723059438146758,0
80,0.5,2.5,16,bidirectional,GMM clustering (Checco/Mignemi),0.0011813160499345486,0.4577114427860697,0
80,0.5,2.5,17,unidirectional,apunim,0.12894908009024517,6.437681689492906e-30,1
80,0.5,2.5,17,unidirectional,Krippendorff delta-alpha,0.03941217912739914,0.004975124378109453,1
80,0.5,2.5,17,unidirectional,aposteriori unimodality (2024),0.05142857142857143,0.009900990099009901,1
80,0.5,2.5,17,unidirectional,chi-squared (Akhtar et al. 2019),1117.4276139480723,1.2636962251712043e-240,1
80,0.5,2.5,17,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,17,bidirectional,apunim,0.1748935433213884,2.2204328727542285e-49,1
80,0.5,2.5,17,bidirectional,Krippendorff delta-alpha,0.1372368792946877,0.004975124378109453,1
80,0.5,2.5,17,bidirectional,aposteriori unimodality (2024),0.03428571428571429,0.009900990099009901,1
80,0.5,2.5,17,bidirectional,chi-squared (Akhtar et al. 2019),5.857068407591099,0.2100797993331347,0
80,0.5,2.5,17,bidirectional,GMM clustering (Checco/Mignemi),0.028190671450538187,0.1044776119402985,0
80,0.5,2.5,18,unidirectional,apunim,0.13351815439890827,2.2488096375430466e-33,1
80,0.5,2.5,18,unidirectional,Krippendorff delta-alpha,0.03183553917283993,0.004975124378109453,1
80,0.5,2.5,18,unidirectional,aposteriori unimodality (2024),0.07865168539325842,0.009900990099009901,1
80,0.5,2.5,18,unidirectional,chi-squared (Akhtar et al. 2019),1686.7584622885245,0.0,1
80,0.5,2.5,18,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,18,bidirectional,apunim,0.15956138643420034,5.154190971431901e-42,1
80,0.5,2.5,18,bidirectional,Krippendorff delta-alpha,0.12012378498622689,0.004975124378109453,1
80,0.5,2.5,18,bidirectional,aposteriori unimodality (2024),0.04,0.009900990099009901,1
80,0.5,2.5,18,bidirectional,chi-squared (Akhtar et al. 2019),22.006140289671595,0.00019985715284728976,1
80,0.5,2.5,18,bidirectional,GMM clustering (Checco/Mignemi),0.11408945686900958,0.004975124378109453,1
80,0.5,2.5,19,unidirectional,apunim,0.15828320143301428,1.363454137443909e-38,1
80,0.5,2.5,19,unidirectional,Krippendorff delta-alpha,0.04267186599913536,0.004975124378109453,1
80,0.5,2.5,19,unidirectional,aposteriori unimodality (2024),0.05027932960893855,0.009900990099009901,1
80,0.5,2.5,19,unidirectional,chi-squared (Akhtar et al. 2019),1594.6664490374483,0.0,1
80,0.5,2.5,19,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,19,bidirectional,apunim,0.13786779959136342,8.920806413431446e-32,1
80,0.5,2.5,19,bidirectional,Krippendorff delta-alpha,0.1256042503588723,0.004975124378109453,1
80,0.5,2.5,19,bidirectional,aposteriori unimodality (2024),0.028901734104046242,0.009900990099009901,1
80,0.5,2.5,19,bidirectional,chi-squared (Akhtar et al. 2019),3.713361587451627,0.44618553999984734,0
80,0.5,2.5,19,bidirectional,GMM clustering (Checco/Mignemi),-0.001536688436419516,0.5174129353233831,0
80,0.5,2.5,20,unidirectional,apunim,0.1433015585563294,1.1504458222016367e-40,1
80,0.5,2.5,20,unidirectional,Krippendorff delta-alpha,0.03290011844343643,0.004975124378109453,1
80,0.5,2.5,20,unidirectional,aposteriori unimodality (2024),0.043010752688172046,0.009900990099009901,1
80,0.5,2.5,20,unidirectional,chi-squared (Akhtar et al. 2019),1407.1903621185068,1.9073704096007407e-303,1
80,0.5,2.5,20,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,20,bidirectional,apunim,0.15109961062404015,5.512662285489841e-37,1
80,0.5,2.5,20,bidirectional,Krippendorff delta-alpha,0.13872866591872351,0.004975124378109453,1
80,0.5,2.5,20,bidirectional,aposteriori unimodality (2024),0.03314917127071823,0.009900990099009901,1
80,0.5,2.5,20,bidirectional,chi-squared (Akhtar et al. 2019),21.527502152502873,0.0002488330880040336,1
80,0.5,2.5,20,bidirectional,GMM clustering (Checco/Mignemi),0.11127848466395308,0.004975124378109453,1
80,0.5,2.5,21,unidirectional,apunim,0.15431358008244478,8.381285806415792e-34,1
80,0.5,2.5,21,unidirectional,Krippendorff delta-alpha,0.035112004704595634,0.004975124378109453,1
80,0.5,2.5,21,unidirectional,aposteriori unimodality (2024),0.03428571428571429,0.009900990099009901,1
80,0.5,2.5,21,unidirectional,chi-squared (Akhtar et al. 2019),1390.9386163547708,6.374103459096407e-300,1
80,0.5,2.5,21,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,21,bidirectional,apunim,0.16789419293322252,1.369236730997844e-44,1
80,0.5,2.5,21,bidirectional,Krippendorff delta-alpha,0.12117390398826466,0.004975124378109453,1
80,0.5,2.5,21,bidirectional,aposteriori unimodality (2024),0.028735632183908046,0.009900990099009901,1
80,0.5,2.5,21,bidirectional,chi-squared (Akhtar et al. 2019),10.912830892123207,0.027561341269074523,1
80,0.5,2.5,21,bidirectional,GMM clustering (Checco/Mignemi),0.09434007610654917,0.014925373134328358,1
80,0.5,2.5,22,unidirectional,apunim,0.1457733155882701,4.032435274603704e-32,1
80,0.5,2.5,22,unidirectional,Krippendorff delta-alpha,0.03364175546200404,0.004975124378109453,1
80,0.5,2.5,22,unidirectional,aposteriori unimodality (2024),0.04519774011299435,0.009900990099009901,1
80,0.5,2.5,22,unidirectional,chi-squared (Akhtar et al. 2019),1528.8643995030673,0.0,1
80,0.5,2.5,22,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,22,bidirectional,apunim,0.14408921267083993,1.032518899046771e-34,1
80,0.5,2.5,22,bidirectional,Krippendorff delta-alpha,0.11156360458854897,0.004975124378109453,1
80,0.5,2.5,22,bidirectional,aposteriori unimodality (2024),0.03296703296703297,0.009900990099009901,1
80,0.5,2.5,22,bidirectional,chi-squared (Akhtar et al. 2019),3.233179428514456,0.5195886281890385,0
80,0.5,2.5,22,bidirectional,GMM clustering (Checco/Mignemi),-0.006385492161808372,0.7810945273631841,0
80,0.5,2.5,23,unidirectional,apunim,0.13374520846653365,2.005028489677538e-36,1
80,0.5,2.5,23,unidirectional,Krippendorff delta-alpha,0.03684327967412221,0.004975124378109453,1
80,0.5,2.5,23,unidirectional,aposteriori unimodality (2024),0.033707865168539325,0.009900990099009901,1
80,0.5,2.5,23,unidirectional,chi-squared (Akhtar et al. 2019),1454.2586114803223,0.0,1
80,0.5,2.5,23,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,23,bidirectional,apunim,0.159167325083819,3.251405742998258e-41,1
80,0.5,2.5,23,bidirectional,Krippendorff delta-alpha,0.1295960668561884,0.004975124378109453,1
80,0.5,2.5,23,bidirectional,aposteriori unimodality (2024),0.03867403314917127,0.009900990099009901,1
80,0.5,2.5,23,bidirectional,chi-squared (Akhtar et al. 2019),11.180995646636564,0.024603441796006244,1
80,0.5,2.5,23,bidirectional,GMM clustering (Checco/Mignemi),0.01025345252971899,0.1791044776119403,0
80,0.5,2.5,24,unidirectional,apunim,0.16053213907678554,9.484224316972784e-43,1
80,0.5,2.5,24,unidirectional,Krippendorff delta-alpha,0.03959137202213209,0.004975124378109453,1
80,0.5,2.5,24,unidirectional,aposteriori unimodality (2024),0.04395604395604396,0.009900990099009901,1
80,0.5,2.5,24,unidirectional,chi-squared (Akhtar et al. 2019),1676.1458477237356,0.0,1
80,0.5,2.5,24,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,24,bidirectional,apunim,0.14596731108863878,6.602460931416114e-36,1
80,0.5,2.5,24,bidirectional,Krippendorff delta-alpha,0.13939042106044308,0.004975124378109453,1
80,0.5,2.5,24,bidirectional,aposteriori unimodality (2024),0.056179775280898875,0.009900990099009901,1
80,0.5,2.5,24,bidirectional,chi-squared (Akhtar et al. 2019),8.90561900518837,0.0635023401070511,0
80,0.5,2.5,24,bidirectional,GMM clustering (Checco/Mignemi),0.0784514805794129,0.01990049751243781,1
80,0.5,2.5,25,unidirectional,apunim,0.16061508898398238,6.485145832872273e-42,1
80,0.5,2.5,25,unidirectional,Krippendorff delta-alpha,0.043027221043733854,0.004975124378109453,1
80,0.5,2.5,25,unidirectional,aposteriori unimodality (2024),0.05405405405405406,0.009900990099009901,1
80,0.5,2.5,25,unidirectional,chi-squared (Akhtar et al. 2019),1535.715743514505,0.0,1
80,0.5,2.5,25,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,25,bidirectional,apunim,0.14154823736898992,5.035999053770411e-30,1
80,0.5,2.5,25,bidirectional,Krippendorff delta-alpha,0.11812704908830896,0.004975124378109453,1
80,0.5,2.5,25,bidirectional,aposteriori unimodality (2024),0.033707865168539325,0.009900990099009901,1
80,0.5,2.5,25,bidirectional,chi-squared (Akhtar et al. 2019),6.135085793442701,0.18928455948817768,0
80,0.5,2.5,25,bidirectional,GMM clustering (Checco/Mignemi),0.050602486860658887,0.029850746268656716,1
80,0.5,2.5,26,unidirectional,apunim,0.15583375962001755,1.8005869062599894e-38,1
80,0.5,2.5,26,unidirectional,Krippendorff delta-alpha,0.03743735404301568,0.004975124378109453,1
80,0.5,2.5,26,unidirectional,aposteriori unimodality (2024),0.040229885057471264,0.009900990099009901,1
80,0.5,2.5,26,unidirectional,chi-squared (Akhtar et al. 2019),1596.0448352306512,0.0,1
80,0.5,2.5,26,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,26,bidirectional,apunim,0.11381650509554256,1.2772303513006118e-25,1
80,0.5,2.5,26,bidirectional,Krippendorff delta-alpha,0.11407703820850651,0.004975124378109453,1
80,0.5,2.5,26,bidirectional,aposteriori unimodality (2024),0.026737967914438502,0.009900990099009901,1
80,0.5,2.5,26,bidirectional,chi-squared (Akhtar et al. 2019),2.599870341429731,0.626846092603746,0
80,0.5,2.5,26,bidirectional,GMM clustering (Checco/Mignemi),-0.005761428834350919,0.6169154228855721,0
80,0.5,2.5,27,unidirectional,apunim,0.160789331567677,8.6731961494899e-42,1
80,0.5,2.5,27,unidirectional,Krippendorff delta-alpha,0.0444621412636515,0.004975124378109453,1
80,0.5,2.5,27,unidirectional,aposteriori unimodality (2024),0.06486486486486487,0.009900990099009901,1
80,0.5,2.5,27,unidirectional,chi-squared (Akhtar et al. 2019),1878.6138571344904,0.0,1
80,0.5,2.5,27,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,27,bidirectional,apunim,0.1434240910623464,4.2659325136566465e-36,1
80,0.5,2.5,27,bidirectional,Krippendorff delta-alpha,0.1318265310276699,0.004975124378109453,1
